user_id,pages_viewed,time_spent,cart_additions,previous_purchases,total_sessions,session_duration,product_category,device_type,traffic_source,purchase
1486,8,298,1,0,15,443,Beauty,Mobile,Ads,0
1487,18,248,2,5,7,409,Sports,Tablet,Referral,1
1488,1,142,1,5,10,251,Sports,Tablet,Email,0
1489,2,175,4,4,4,310,Home,Tablet,Referral,0
1490,1,383,3,3,14,254,Books,Tablet,Referral,0
1491,1,382,0,0,14,486,Books,Mobile,Email,0
1492,9,487,2,9,14,183,Electronics,Mobile,Organic,1
1493,13,488,1,7,14,309,Beauty,Tablet,Ads,1
1494,1,309,3,5,18,382,Sports,Desktop,Social Media,0
1495,13,91,1,2,15,68,Sports,Tablet,Organic,0
1496,7,96,3,2,19,758,Sports,Desktop,Social Media,0
1497,2,234,4,5,13,785,Home,Desktop,Email,0
1498,6,25,1,6,12,650,Sports,Mobile,Ads,0
1499,7,367,4,7,19,602,Books,Desktop,Organic,1
1500,14,172,2,4,19,518,Clothing,Mobile,Email,0
1501,18,523,4,9,2,227,Home,Tablet,Organic,1
1502,15,359,3,5,3,305,Electronics,Mobile,Referral,1
1503,2,473,2,0,10,201,Clothing,Desktop,Ads,0
1504,10,384,1,5,5,813,Home,Desktop,Ads,0
1505,12,101,1,8,12,537,Home,Desktop,Email,0
1506,17,190,3,9,7,434,Beauty,Tablet,Email,1
1507,8,310,0,3,9,300,Clothing,Mobile,Email,0
1508,11,198,0,9,2,583,Clothing,Tablet,Ads,0
1509,3,323,1,0,10,730,Books,Mobile,Referral,0
1510,6,502,3,8,6,801,Clothing,Tablet,Ads,0
1511,9,137,0,3,12,693,Sports,Tablet,Email,0
1512,6,528,4,1,6,160,Books,Desktop,Social Media,0
1513,9,435,1,0,3,655,Sports,Tablet,Referral,0
1514,7,568,4,2,10,414,Books,Tablet,Ads,0
1515,9,574,3,6,9,763,Electronics,Mobile,Social Media,1
1516,18,196,4,9,5,426,Books,Tablet,Referral,1
1517,12,559,0,1,3,595,Electronics,Desktop,Ads,0
1518,8,462,0,8,5,879,Books,Tablet,Email,0
1519,8,480,2,1,8,325,Electronics,Mobile,Ads,0
1520,18,574,1,4,8,412,Sports,Mobile,Referral,1
1521,15,233,3,7,14,541,Books,Tablet,Email,0
1522,7,163,1,9,17,424,Beauty,Tablet,Organic,0
1523,11,569,4,7,11,583,Books,Mobile,Social Media,1
1524,16,360,3,2,16,634,Electronics,Desktop,Email,1
1525,4,156,3,1,6,289,Home,Tablet,Email,0
1526,6,585,0,8,11,310,Sports,Desktop,Referral,0
1527,3,358,4,2,10,385,Beauty,Desktop,Referral,0
1528,9,191,0,7,9,449,Home,Tablet,Social Media,0
1529,10,188,0,1,15,221,Home,Desktop,Referral,0
1530,14,48,2,2,7,666,Sports,Mobile,Email,0
1531,11,12,0,0,18,457,Books,Desktop,Social Media,0
1532,18,73,1,5,1,837,Clothing,Mobile,Social Media,0
1533,12,38,3,6,15,377,Beauty,Tablet,Ads,0
1534,12,381,0,3,2,458,Books,Desktop,Email,0
1535,13,532,1,0,2,421,Sports,Mobile,Email,1
1536,13,106,4,2,10,370,Clothing,Mobile,Referral,0
1537,19,451,3,8,15,576,Sports,Tablet,Email,1
1538,19,212,4,4,10,431,Sports,Desktop,Referral,1
1539,14,420,1,5,19,76,Home,Mobile,Email,1
1540,4,30,4,3,13,694,Books,Mobile,Ads,0
1541,13,560,4,0,11,779,Sports,Tablet,Email,1
1542,8,111,4,4,2,454,Books,Desktop,Ads,0
1543,19,55,0,4,13,546,Clothing,Desktop,Email,0
1544,12,75,0,4,1,666,Home,Mobile,Email,0
1545,18,173,0,5,5,357,Clothing,Desktop,Organic,0
1546,6,120,3,1,7,116,Clothing,Desktop,Email,0
1547,18,347,1,0,13,544,Home,Desktop,Ads,0
1548,19,132,0,1,13,194,Books,Desktop,Social Media,0
1549,5,456,4,9,6,252,Clothing,Desktop,Ads,1
1550,9,300,4,5,12,890,Electronics,Desktop,Email,0
1551,3,421,4,4,8,326,Books,Desktop,Referral,0
1552,10,290,4,4,9,480,Sports,Mobile,Organic,1
1553,19,52,2,5,18,372,Home,Mobile,Referral,0
1554,3,495,3,9,11,370,Home,Desktop,Organic,1
1555,15,60,1,6,11,490,Books,Desktop,Organic,0
1556,1,219,1,8,15,421,Electronics,Tablet,Referral,0
1557,7,135,0,6,9,566,Electronics,Mobile,Email,0
1558,12,501,2,1,3,580,Electronics,Tablet,Ads,0
1559,17,518,1,5,17,450,Electronics,Mobile,Referral,0
1560,5,590,3,8,17,410,Beauty,Tablet,Social Media,1
1561,4,267,4,6,3,646,Home,Tablet,Organic,0
1562,12,197,0,1,19,34,Clothing,Tablet,Ads,0
1563,18,239,3,2,9,677,Home,Mobile,Social Media,1
1564,17,198,1,7,17,33,Home,Mobile,Ads,0
1565,19,424,2,8,18,710,Home,Desktop,Email,1
1566,9,19,0,3,15,345,Electronics,Mobile,Social Media,0
1567,4,123,1,8,1,851,Electronics,Mobile,Referral,0
1568,2,85,0,1,10,107,Beauty,Mobile,Ads,0
1569,4,511,1,4,8,560,Books,Mobile,Referral,0
1570,2,94,4,1,10,746,Home,Desktop,Referral,0
1571,15,58,2,0,2,384,Sports,Desktop,Ads,0
1572,2,504,4,4,19,865,Books,Mobile,Ads,1
1573,4,396,1,1,14,62,Beauty,Tablet,Organic,0
1574,6,398,3,6,8,691,Electronics,Tablet,Organic,1
1575,7,227,4,7,19,734,Home,Mobile,Social Media,0
1576,10,355,3,1,1,168,Electronics,Desktop,Social Media,0
1577,19,239,1,6,16,301,Books,Tablet,Social Media,0
1578,19,264,2,3,15,225,Clothing,Desktop,Organic,1
1579,12,245,3,0,5,156,Electronics,Desktop,Referral,0
1580,3,35,1,2,3,378,Electronics,Tablet,Email,0
1581,13,593,3,0,17,772,Beauty,Mobile,Email,1
1582,18,270,4,4,10,73,Clothing,Desktop,Ads,1
1583,8,280,1,7,5,771,Books,Tablet,Organic,0
1584,15,132,4,0,11,757,Sports,Desktop,Ads,0
1585,1,266,0,8,6,273,Sports,Tablet,Email,0
1586,3,430,1,2,4,38,Sports,Mobile,Ads,0
1587,8,268,3,4,7,791,Home,Mobile,Organic,0
1588,4,56,0,8,19,741,Sports,Mobile,Organic,0
1589,16,534,4,4,7,875,Home,Desktop,Organic,1
1590,10,217,4,8,14,108,Books,Mobile,Email,1
1591,12,320,3,9,17,786,Books,Mobile,Organic,1
1592,14,158,0,7,17,219,Electronics,Mobile,Social Media,0
1593,14,447,2,6,13,115,Sports,Mobile,Social Media,1
1594,2,164,3,0,1,514,Beauty,Tablet,Organic,0
1595,5,99,4,3,2,300,Books,Tablet,Social Media,0
1596,5,367,1,8,18,803,Clothing,Desktop,Organic,0
1597,6,183,0,9,4,542,Clothing,Tablet,Email,0
1598,13,226,2,7,13,49,Books,Tablet,Social Media,0
1599,9,465,1,3,1,518,Electronics,Tablet,Email,0
1600,15,208,0,0,4,159,Clothing,Tablet,Social Media,0
1601,14,495,3,9,2,867,Clothing,Tablet,Referral,1
1602,7,542,3,3,4,799,Electronics,Mobile,Referral,1
1603,2,209,0,2,16,672,Electronics,Desktop,Email,0
1604,7,380,2,5,4,36,Electronics,Tablet,Social Media,0
1605,6,457,0,4,9,881,Beauty,Tablet,Referral,0
1606,17,257,1,4,17,782,Electronics,Desktop,Organic,0
1607,2,273,1,1,2,733,Electronics,Tablet,Ads,0
1608,3,67,3,2,3,339,Electronics,Tablet,Referral,0
1609,5,311,0,5,15,838,Books,Desktop,Referral,0
1610,5,40,3,1,7,656,Sports,Mobile,Organic,0
1611,1,507,2,3,4,502,Books,Mobile,Referral,0
1612,8,258,1,1,12,131,Sports,Desktop,Referral,0
1613,12,280,4,8,1,367,Beauty,Mobile,Referral,1
1614,4,403,4,2,17,348,Beauty,Mobile,Social Media,0
1615,13,511,0,9,4,542,Clothing,Mobile,Referral,1
1616,15,93,0,9,4,54,Books,Mobile,Ads,0
1617,11,374,4,5,9,750,Sports,Tablet,Social Media,1
1618,10,558,0,0,10,459,Beauty,Desktop,Social Media,0
1619,3,351,1,9,19,172,Beauty,Mobile,Email,0
1620,14,416,2,2,19,738,Books,Mobile,Referral,1
1621,16,434,2,7,15,686,Clothing,Desktop,Ads,1
1622,10,102,3,4,17,178,Electronics,Tablet,Ads,0
1623,10,421,1,7,7,722,Home,Mobile,Email,1
1624,12,441,0,1,3,84,Clothing,Mobile,Ads,0
1625,9,168,0,6,5,500,Home,Tablet,Social Media,0
1626,1,23,3,8,16,392,Clothing,Desktop,Organic,0
1627,5,382,3,6,7,679,Clothing,Mobile,Social Media,0
1628,8,234,0,2,16,238,Electronics,Mobile,Organic,0
1629,11,514,0,6,9,214,Beauty,Desktop,Ads,0
1630,12,82,1,7,1,94,Sports,Tablet,Referral,0
1631,1,258,3,0,3,578,Clothing,Desktop,Organic,0
1632,11,520,1,2,8,141,Electronics,Mobile,Social Media,1
1633,5,225,0,4,18,292,Home,Tablet,Social Media,0
1634,15,550,4,5,18,105,Books,Tablet,Social Media,1
1635,5,229,4,2,19,325,Books,Tablet,Social Media,0
1636,12,230,0,3,7,207,Beauty,Desktop,Email,0
1637,5,398,3,4,6,795,Books,Desktop,Ads,1
1638,17,563,4,2,11,30,Clothing,Desktop,Referral,1
1639,17,51,3,3,5,177,Home,Mobile,Email,0
1640,12,292,4,4,12,700,Clothing,Desktop,Ads,0
1641,15,67,3,1,1,865,Books,Tablet,Organic,0
1642,15,546,4,9,19,809,Sports,Mobile,Email,1
1643,6,82,3,8,11,691,Books,Mobile,Email,0
1644,12,138,1,9,15,158,Sports,Mobile,Email,0
1645,18,435,3,7,16,667,Books,Tablet,Email,1
1646,14,134,1,5,3,542,Beauty,Desktop,Organic,0
1647,2,76,1,9,11,658,Home,Tablet,Social Media,0
1648,9,15,0,2,11,531,Sports,Desktop,Email,0
1649,5,323,1,1,10,178,Electronics,Mobile,Ads,0
1650,1,335,2,6,2,298,Beauty,Mobile,Social Media,0
1651,3,574,1,7,5,730,Clothing,Tablet,Organic,0
1652,6,587,3,9,8,682,Books,Desktop,Referral,1
1653,5,515,1,0,13,134,Home,Mobile,Organic,0
1654,5,91,3,5,15,495,Home,Tablet,Referral,0
1655,1,11,3,6,2,793,Books,Tablet,Ads,0
1656,17,213,2,8,12,310,Electronics,Desktop,Referral,0
1657,19,413,1,2,8,436,Sports,Desktop,Email,1
1658,14,112,1,1,19,885,Books,Desktop,Social Media,0
1659,12,545,4,4,1,642,Home,Mobile,Social Media,1
1660,10,377,4,9,8,823,Electronics,Tablet,Email,1
1661,18,221,0,0,10,387,Electronics,Desktop,Social Media,0
1662,11,586,3,5,13,704,Clothing,Tablet,Organic,1
1663,2,218,2,8,5,232,Electronics,Mobile,Email,0
1664,18,126,4,9,9,641,Beauty,Mobile,Email,1
1665,7,487,1,8,10,310,Home,Desktop,Social Media,0
1666,15,114,0,6,14,286,Beauty,Mobile,Referral,0
1667,11,504,2,6,11,123,Electronics,Tablet,Ads,0
1668,18,55,1,7,14,353,Electronics,Tablet,Referral,0
1669,12,340,1,9,3,820,Beauty,Mobile,Organic,1
1670,6,225,3,1,16,768,Clothing,Mobile,Email,0
1671,13,501,3,5,17,391,Electronics,Mobile,Email,1
1672,16,458,4,4,5,691,Beauty,Tablet,Organic,1
1673,18,545,4,4,7,380,Beauty,Mobile,Ads,1
1674,10,520,1,2,17,91,Home,Desktop,Email,0
1675,8,467,1,2,11,670,Clothing,Desktop,Referral,0
1676,18,556,4,5,12,216,Sports,Tablet,Organic,1
1677,1,545,4,9,2,609,Beauty,Mobile,Email,0
1678,8,549,1,9,19,571,Home,Mobile,Referral,1
1679,6,493,2,6,5,333,Sports,Mobile,Organic,1
1680,5,25,1,0,11,816,Home,Desktop,Organic,0
1681,15,580,2,2,19,668,Home,Desktop,Organic,1
1682,15,252,2,0,7,465,Books,Desktop,Ads,0
1683,2,216,1,9,6,242,Clothing,Desktop,Organic,0
1684,1,280,0,2,11,435,Electronics,Desktop,Social Media,0
1685,11,124,4,4,14,847,Clothing,Tablet,Social Media,0
1686,10,589,3,8,4,163,Sports,Tablet,Organic,1
1687,18,308,1,2,8,248,Books,Mobile,Email,1
1688,18,492,2,9,9,450,Clothing,Mobile,Social Media,1
1689,17,406,1,9,2,348,Electronics,Desktop,Referral,1
1690,8,403,4,8,11,186,Clothing,Mobile,Referral,1
1691,15,84,2,0,7,217,Clothing,Tablet,Email,0
1692,8,491,3,5,4,505,Clothing,Tablet,Referral,0
1693,17,112,3,8,14,191,Beauty,Mobile,Email,1
1694,12,306,3,4,1,158,Beauty,Desktop,Referral,0
1695,8,187,0,9,12,333,Clothing,Tablet,Organic,0
1696,14,224,2,1,19,118,Electronics,Mobile,Referral,0
1697,4,324,2,4,5,191,Electronics,Desktop,Organic,0
1698,1,48,0,0,8,65,Electronics,Mobile,Referral,0
1699,1,268,2,8,11,256,Electronics,Desktop,Referral,0
1700,19,16,0,9,4,180,Books,Desktop,Referral,0
1701,16,58,1,9,15,622,Books,Tablet,Organic,0
1702,14,547,4,8,12,76,Home,Tablet,Referral,1
1703,16,170,3,5,10,745,Clothing,Mobile,Referral,1
1704,5,185,0,8,16,689,Clothing,Mobile,Ads,0
1705,9,11,0,2,8,260,Home,Desktop,Organic,0
1706,2,464,0,3,8,568,Electronics,Tablet,Social Media,0
1707,18,285,1,5,6,730,Sports,Desktop,Email,0
1708,6,507,0,3,3,194,Sports,Desktop,Ads,0
1709,9,37,4,0,8,753,Home,Desktop,Referral,0
1710,1,342,4,6,10,849,Sports,Desktop,Social Media,0
1711,9,10,3,4,5,616,Beauty,Desktop,Social Media,0
1712,16,197,1,7,11,633,Clothing,Desktop,Referral,1
1713,13,65,4,8,4,603,Sports,Mobile,Referral,1
1714,9,556,2,4,17,95,Books,Tablet,Ads,1
1715,13,121,2,7,3,109,Books,Tablet,Organic,0
1716,9,319,2,0,18,169,Beauty,Desktop,Ads,0
1717,11,45,0,0,8,429,Clothing,Desktop,Organic,0
1718,4,448,0,6,12,159,Beauty,Desktop,Social Media,0
1719,2,586,2,5,16,795,Clothing,Tablet,Email,0
1720,6,334,3,4,14,475,Clothing,Tablet,Referral,0
1721,14,316,3,4,16,861,Sports,Desktop,Ads,1
1722,4,543,0,8,4,58,Books,Tablet,Social Media,0
1723,6,118,2,0,1,231,Home,Desktop,Ads,0
1724,19,381,3,7,1,266,Sports,Desktop,Organic,1
1725,6,366,0,1,15,628,Electronics,Desktop,Referral,0
1726,2,190,2,6,3,637,Beauty,Mobile,Organic,0
1727,18,365,1,5,14,828,Electronics,Tablet,Organic,0
1728,13,77,2,9,9,368,Clothing,Tablet,Organic,0
1729,9,301,2,1,19,428,Sports,Tablet,Social Media,0
1730,19,190,4,2,8,468,Electronics,Desktop,Referral,1
1731,13,475,4,3,2,318,Electronics,Mobile,Email,1
1732,11,443,1,6,4,281,Books,Desktop,Ads,0
1733,1,473,1,7,1,721,Electronics,Desktop,Organic,0
1734,7,543,2,1,11,129,Books,Desktop,Referral,0
1735,15,75,3,7,5,614,Books,Mobile,Ads,1
1736,1,30,1,8,2,451,Clothing,Desktop,Referral,0
1737,12,393,2,6,13,672,Books,Desktop,Ads,0
1738,7,568,0,0,17,723,Clothing,Mobile,Referral,0
1739,15,48,4,5,17,735,Books,Desktop,Email,0
1740,19,294,3,7,18,47,Books,Desktop,Referral,1
1741,1,345,2,4,9,500,Clothing,Tablet,Referral,0
1742,17,197,0,1,6,667,Electronics,Mobile,Organic,0
1743,17,252,4,4,3,752,Beauty,Tablet,Organic,1
1744,3,82,0,7,8,36,Sports,Desktop,Organic,0
1745,12,488,2,1,3,448,Sports,Mobile,Referral,0
1746,6,570,1,0,1,409,Clothing,Mobile,Email,0
1747,11,110,4,3,13,537,Electronics,Desktop,Ads,0
1748,3,523,0,3,5,143,Beauty,Tablet,Organic,0
1749,8,185,1,8,16,881,Home,Desktop,Social Media,0
1750,14,247,3,2,16,540,Clothing,Mobile,Referral,0
1751,14,68,2,3,12,625,Home,Mobile,Email,0
1752,10,108,2,2,13,880,Sports,Desktop,Email,0
1753,2,504,4,1,4,643,Sports,Desktop,Organic,1
1754,14,523,0,3,9,498,Beauty,Desktop,Organic,1
1755,9,306,3,7,16,122,Beauty,Desktop,Social Media,1
1756,3,220,4,0,1,521,Home,Tablet,Social Media,0
1757,8,132,4,7,5,857,Sports,Tablet,Organic,0
1758,16,238,0,7,5,131,Beauty,Tablet,Ads,0
1759,2,397,3,2,19,522,Beauty,Tablet,Organic,0
1760,6,149,0,9,9,792,Sports,Mobile,Organic,0
1761,12,550,2,9,8,565,Sports,Mobile,Email,1
1762,5,400,1,5,19,514,Electronics,Tablet,Organic,0
1763,2,279,2,3,18,508,Books,Desktop,Organic,0
1764,16,21,2,0,15,196,Beauty,Mobile,Organic,0
1765,5,398,4,0,4,169,Home,Desktop,Ads,0
1766,15,346,2,4,15,123,Clothing,Tablet,Email,1
1767,12,515,3,7,13,210,Clothing,Mobile,Referral,1
1768,4,115,2,0,18,605,Sports,Mobile,Referral,0
1769,15,41,3,1,5,33,Books,Mobile,Referral,0
1770,11,83,0,6,18,635,Home,Mobile,Referral,0
1771,16,180,4,7,8,418,Electronics,Tablet,Email,1
1772,6,78,3,2,1,301,Beauty,Mobile,Organic,0
1773,14,371,2,7,19,824,Electronics,Tablet,Referral,1
1774,18,442,4,0,17,161,Home,Mobile,Organic,1
1775,12,109,4,8,2,613,Electronics,Tablet,Referral,1
1776,11,18,3,1,19,845,Sports,Tablet,Ads,0
1777,13,583,3,1,16,622,Clothing,Desktop,Organic,0
1778,11,38,1,3,18,541,Sports,Tablet,Email,0
1779,16,123,1,9,2,715,Beauty,Desktop,Ads,0
1780,15,471,4,2,6,841,Sports,Mobile,Ads,1
1781,15,152,1,3,7,81,Home,Desktop,Email,0
1782,4,399,2,5,6,319,Home,Tablet,Ads,0
1783,11,166,0,6,6,475,Beauty,Desktop,Organic,0
1784,19,344,4,4,9,266,Beauty,Mobile,Social Media,1
1785,15,269,0,1,8,818,Clothing,Desktop,Social Media,0
1786,4,91,1,2,9,520,Electronics,Tablet,Referral,0
1787,13,450,3,9,12,309,Clothing,Tablet,Referral,1
1788,19,181,4,2,18,73,Sports,Mobile,Organic,1
1789,2,240,1,4,6,795,Electronics,Mobile,Email,0
1790,14,84,2,4,4,388,Beauty,Desktop,Organic,0
1791,4,279,4,3,7,675,Home,Mobile,Referral,0
1792,16,71,4,7,18,597,Sports,Tablet,Ads,0
1793,14,329,3,5,5,555,Clothing,Desktop,Organic,1
1794,15,111,4,5,18,719,Books,Desktop,Organic,1
1795,3,438,3,0,10,491,Books,Desktop,Email,0
1796,8,264,1,5,8,130,Beauty,Desktop,Referral,0
1797,16,541,2,2,1,721,Electronics,Mobile,Organic,1
1798,10,579,2,5,15,490,Books,Desktop,Ads,1
1799,4,121,4,9,3,798,Electronics,Desktop,Ads,0
1800,18,322,4,5,15,297,Home,Desktop,Social Media,1
1801,2,470,1,1,14,391,Beauty,Tablet,Referral,0
1802,17,471,3,0,1,437,Beauty,Tablet,Ads,1
1803,13,101,2,2,8,66,Sports,Mobile,Email,0
1804,4,61,3,4,7,497,Sports,Tablet,Referral,0
1805,11,529,1,3,9,745,Electronics,Tablet,Ads,0
1806,7,107,2,6,18,288,Books,Mobile,Organic,0
1807,12,245,2,3,12,538,Books,Mobile,Referral,0
1808,10,383,0,7,8,696,Clothing,Desktop,Ads,1
1809,7,590,1,6,8,779,Electronics,Desktop,Organic,1
1810,13,566,1,9,6,338,Books,Mobile,Social Media,1
1811,7,243,0,8,3,641,Sports,Desktop,Referral,0
1812,17,41,3,0,2,302,Sports,Desktop,Referral,0
1813,10,298,0,4,14,654,Sports,Desktop,Ads,0
1814,10,588,1,3,8,139,Electronics,Mobile,Social Media,0
1815,4,551,3,5,6,684,Beauty,Tablet,Email,1
1816,4,123,2,0,4,708,Clothing,Tablet,Ads,0
1817,7,213,0,5,5,289,Clothing,Mobile,Ads,0
1818,1,38,3,0,13,686,Sports,Mobile,Email,0
1819,12,483,3,0,9,771,Home,Desktop,Email,0
1820,13,262,3,7,13,297,Electronics,Mobile,Email,1
1821,10,395,0,1,9,61,Books,Mobile,Email,0
1822,15,71,2,9,16,840,Books,Mobile,Email,0
1823,13,524,3,5,12,760,Beauty,Mobile,Organic,1
1824,9,439,0,5,2,206,Sports,Desktop,Organic,0
1825,9,589,1,5,19,133,Home,Desktop,Email,0
1826,15,546,0,7,16,265,Sports,Mobile,Social Media,1
1827,10,150,0,3,13,122,Home,Mobile,Social Media,0
1828,10,309,0,2,5,230,Clothing,Tablet,Email,0
1829,8,320,3,5,6,840,Home,Tablet,Organic,0
1830,16,480,0,3,17,772,Clothing,Mobile,Social Media,1
1831,17,402,1,1,17,796,Clothing,Tablet,Organic,1
1832,5,454,3,5,17,626,Electronics,Tablet,Ads,0
1833,4,181,1,9,3,64,Home,Desktop,Organic,0
1834,18,585,4,4,13,146,Beauty,Desktop,Email,1
1835,19,40,0,8,12,717,Beauty,Desktop,Referral,0
1836,4,56,3,5,6,487,Home,Tablet,Email,0
1837,7,139,3,2,13,500,Electronics,Mobile,Ads,0
1838,10,361,0,4,14,817,Beauty,Desktop,Organic,0
1839,18,590,2,9,7,428,Sports,Tablet,Social Media,1
1840,19,67,2,7,5,626,Beauty,Mobile,Email,0
1841,4,115,1,8,14,146,Electronics,Desktop,Social Media,0
1842,10,339,0,7,18,391,Clothing,Tablet,Organic,0
1843,1,392,0,2,4,233,Clothing,Desktop,Ads,0
1844,18,171,4,8,1,175,Clothing,Tablet,Email,1
1845,5,295,2,2,7,473,Electronics,Desktop,Social Media,0
1846,15,80,2,7,13,756,Clothing,Tablet,Email,0
1847,17,463,0,9,4,646,Clothing,Mobile,Email,1
1848,3,576,1,8,13,890,Electronics,Desktop,Social Media,1
1849,12,406,0,6,4,326,Sports,Desktop,Ads,1
1850,2,524,1,3,3,897,Beauty,Tablet,Email,0
1851,1,35,2,9,8,610,Electronics,Mobile,Ads,0
1852,17,322,4,8,8,516,Electronics,Mobile,Ads,1
1853,16,135,3,2,17,796,Home,Desktop,Organic,0
1854,5,417,2,2,15,260,Clothing,Tablet,Social Media,0
1855,15,574,1,1,4,232,Books,Desktop,Organic,1
1856,3,207,0,9,6,391,Sports,Tablet,Referral,0
1857,7,197,2,2,6,424,Books,Mobile,Organic,0
1858,11,493,4,0,10,277,Home,Desktop,Email,1
1859,10,459,1,3,4,469,Sports,Tablet,Email,0
1860,9,532,0,7,9,425,Clothing,Mobile,Email,0
1861,14,363,3,4,16,790,Books,Tablet,Referral,1
1862,13,109,1,1,7,685,Clothing,Desktop,Ads,0
1863,2,567,0,2,14,824,Clothing,Tablet,Email,0
1864,3,565,3,0,6,385,Beauty,Desktop,Organic,0
1865,7,287,0,1,1,430,Sports,Mobile,Ads,0
1866,18,500,3,0,18,270,Sports,Tablet,Organic,1
1867,3,264,3,1,12,370,Home,Mobile,Organic,0
1868,10,390,3,2,15,258,Electronics,Mobile,Email,0
1869,7,551,0,0,1,572,Clothing,Desktop,Organic,0
1870,9,273,3,8,15,650,Clothing,Desktop,Referral,0
1871,17,338,1,9,15,568,Books,Mobile,Ads,1
1872,11,124,4,4,16,884,Home,Desktop,Email,0
1873,7,285,4,7,1,701,Sports,Mobile,Email,1
1874,14,497,3,4,3,558,Beauty,Desktop,Organic,1
1875,19,290,4,7,12,296,Sports,Desktop,Organic,1
1876,4,284,4,6,7,158,Beauty,Tablet,Social Media,0
1877,6,337,3,3,5,249,Beauty,Tablet,Social Media,0
1878,10,220,3,6,1,111,Sports,Desktop,Email,0
1879,7,561,1,5,1,590,Books,Mobile,Email,0
1880,13,35,2,2,15,582,Clothing,Mobile,Organic,0
1881,14,36,0,8,8,49,Beauty,Mobile,Referral,0
1882,4,92,3,9,11,356,Books,Desktop,Referral,0
1883,8,422,3,8,14,66,Home,Desktop,Organic,1
1884,5,176,4,4,13,411,Home,Mobile,Social Media,0
1885,1,178,1,7,19,68,Beauty,Tablet,Social Media,0
1886,4,238,4,6,12,138,Clothing,Tablet,Referral,0
1887,3,376,3,8,19,458,Beauty,Mobile,Email,0
1888,9,537,3,6,4,93,Home,Desktop,Organic,1
1889,8,547,4,3,4,204,Home,Desktop,Email,1
1890,1,533,3,3,3,820,Sports,Mobile,Social Media,0
1891,6,81,2,7,6,61,Clothing,Tablet,Referral,0
1892,9,115,0,5,5,750,Sports,Mobile,Email,0
1893,7,291,0,8,11,560,Books,Mobile,Social Media,0
1894,4,142,0,9,9,135,Books,Mobile,Social Media,0
1895,13,543,2,6,3,511,Books,Tablet,Social Media,1
1896,17,278,3,6,9,235,Electronics,Mobile,Email,1
1897,2,421,4,3,12,276,Books,Tablet,Ads,0
1898,5,27,1,2,3,864,Beauty,Desktop,Referral,0
1899,12,126,3,7,17,708,Sports,Tablet,Social Media,0
1900,8,153,2,6,12,118,Books,Tablet,Email,0
1901,6,560,2,3,18,345,Clothing,Mobile,Organic,1
1902,8,431,0,3,4,40,Books,Desktop,Referral,0
1903,18,378,3,0,10,78,Beauty,Mobile,Organic,0
1904,3,567,0,6,18,602,Beauty,Tablet,Organic,0
1905,12,59,1,0,8,200,Beauty,Tablet,Email,0
1906,3,115,0,9,9,172,Beauty,Mobile,Ads,0
1907,6,225,1,9,19,236,Beauty,Desktop,Email,0
1908,2,434,2,3,13,492,Clothing,Tablet,Email,0
1909,12,81,0,2,6,538,Electronics,Tablet,Referral,0
1910,2,455,0,2,7,230,Home,Tablet,Email,0
1911,6,195,4,0,6,34,Electronics,Desktop,Referral,0
1912,17,79,2,3,11,240,Home,Mobile,Social Media,0
1913,3,159,4,0,17,58,Sports,Desktop,Referral,0
1914,2,255,1,7,19,219,Beauty,Desktop,Email,0
1915,8,547,1,0,12,217,Sports,Tablet,Social Media,0
1916,12,108,2,5,13,866,Sports,Desktop,Social Media,0
1917,4,287,1,6,18,796,Home,Tablet,Ads,0
1918,5,572,2,9,7,179,Clothing,Desktop,Email,1
1919,13,464,1,1,5,554,Beauty,Desktop,Organic,0
1920,15,113,3,3,16,395,Books,Mobile,Email,0
1921,16,242,0,2,4,186,Sports,Desktop,Organic,0
1922,10,403,3,8,1,109,Electronics,Mobile,Ads,1
1923,16,510,2,6,4,897,Beauty,Tablet,Email,1
1924,12,260,2,1,3,302,Clothing,Tablet,Ads,0
1925,17,530,3,5,4,689,Beauty,Mobile,Organic,1
1926,16,88,0,8,1,747,Books,Tablet,Referral,0
1927,12,61,0,2,12,655,Books,Tablet,Email,0
1928,8,235,4,5,13,547,Sports,Desktop,Social Media,0
1929,3,60,1,2,2,819,Electronics,Mobile,Social Media,0
1930,16,195,4,2,9,261,Sports,Tablet,Ads,1
1931,13,43,0,3,7,678,Clothing,Mobile,Referral,0
1932,19,140,3,8,13,189,Home,Desktop,Social Media,1
1933,8,452,1,7,2,373,Books,Tablet,Social Media,0
1934,5,441,3,0,1,318,Electronics,Tablet,Email,0
1935,8,506,4,0,18,234,Books,Mobile,Social Media,1
1936,12,412,2,6,7,867,Clothing,Tablet,Organic,1
1937,1,332,3,2,18,334,Clothing,Mobile,Ads,0
1938,6,219,4,6,19,389,Books,Tablet,Social Media,0
1939,18,338,4,8,8,699,Sports,Desktop,Email,1
1940,8,381,4,2,12,899,Books,Desktop,Organic,0
1941,7,469,2,2,11,429,Sports,Mobile,Social Media,0
1942,1,142,2,1,9,478,Books,Tablet,Ads,0
1943,16,130,2,9,4,135,Sports,Tablet,Ads,1
1944,12,461,1,0,7,111,Home,Mobile,Ads,0
1945,6,138,2,8,17,371,Beauty,Desktop,Social Media,0
1946,2,100,2,5,11,811,Beauty,Desktop,Organic,0
1947,14,584,2,5,2,450,Sports,Desktop,Referral,1
